"@timestamp","_index","agent.id","agent.ip","agent.name","data.dstuser","data.srcip","data.srcport","decoder.name","decoder.parent","full_log",id,"input.type",location,"manager.name","predecoder.program_name","predecoder.timestamp","rule.description","rule.firedtimes","rule.gdpr","rule.gpg13","rule.groups","rule.hipaa","rule.id","rule.level","rule.mail","rule.mitre.id","rule.mitre.tactic","rule.mitre.technique","rule.nist_800_53","rule.pci_dss","rule.tsc",timestamp
"Feb 13, 2025 @ 21:22:20.870","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59506,sshd,sshd,"2025-02-13T21:22:20.497687+05:00 akhtar-VirtualBox sshd[34628]: Failed password for akhtar from 10.10.90.75 port 59506 ssh2","1739463740.1449759",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:20.497687+05:00","sshd: authentication failed.",104,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:20.870"
"Feb 13, 2025 @ 21:22:19.224","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",46078,sshd,sshd,"2025-02-13T21:22:17.714557+05:00 wazuh-VirtualBox sshd[32301]: Failed password for wazuh from 10.10.90.105 port 46078 ssh2","1739463739.1449249",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:17.714557+05:00","sshd: authentication failed.",103,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:19.224"
"Feb 13, 2025 @ 21:22:18.867","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59506,sshd,sshd,"2025-02-13T21:22:17.659674+05:00 akhtar-VirtualBox sshd[34628]: Failed password for akhtar from 10.10.90.75 port 59506 ssh2","1739463738.1448742",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:17.659674+05:00","sshd: authentication failed.",102,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:18.867"
"Feb 13, 2025 @ 21:22:16.866","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59506,sshd,sshd,"2025-02-13T21:22:15.817607+05:00 akhtar-VirtualBox sshd[34628]: Failed password for akhtar from 10.10.90.75 port 59506 ssh2","1739463736.1444793",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:15.817607+05:00","sshd: authentication failed.",101,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:16.866"
"Feb 13, 2025 @ 21:22:15.488","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:22:15.325939+05:00 wazuh-VirtualBox sshd[32297]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 52692 ssh2]","1739463735.1444221",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:15.325939+05:00","sshd: authentication failed.",100,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:15.488"
"Feb 13, 2025 @ 21:22:14.863","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:22:11.986761+05:00 akhtar-VirtualBox sshd[34457]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59505 ssh2]","1739463734.1438930",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:11.986761+05:00","sshd: authentication failed.",99,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:14.863"
"Feb 13, 2025 @ 21:22:09.207","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",52692,sshd,sshd,"2025-02-13T21:22:07.922185+05:00 wazuh-VirtualBox sshd[32297]: Failed password for wazuh from 10.10.90.105 port 52692 ssh2","1739463729.1438420",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:07.922185+05:00","sshd: authentication failed.",98,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:09.207"
"Feb 13, 2025 @ 21:22:07.206","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:22:05.771398+05:00 wazuh-VirtualBox sshd[32292]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 55504 ssh2]","1739463727.1437893",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:05.771398+05:00","sshd: authentication failed.",97,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:07.206"
"Feb 13, 2025 @ 21:22:06.898","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59505,sshd,sshd,"2025-02-13T21:22:06.636768+05:00 akhtar-VirtualBox sshd[34457]: Failed password for akhtar from 10.10.90.75 port 59505 ssh2","1739463726.1433688",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:06.636768+05:00","sshd: authentication failed.",96,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:06.898"
"Feb 13, 2025 @ 21:22:06.852","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:22:04.646599+05:00 akhtar-VirtualBox sshd[34306]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59503 ssh2]","1739463726.1430433",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:04.646599+05:00","sshd: authentication failed.",95,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:06.852"
"Feb 13, 2025 @ 21:22:00.848","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59503,sshd,sshd,"2025-02-13T21:22:00.296338+05:00 akhtar-VirtualBox sshd[34306]: Failed password for akhtar from 10.10.90.75 port 59503 ssh2","1739463720.1429399",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:22:00.296338+05:00","sshd: authentication failed.",7,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:22:00.848"
"Feb 13, 2025 @ 21:21:59.196","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:21:58.325986+05:00 wazuh-VirtualBox sshd[32279]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 45084 ssh2]","1739463719.1429399",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:58.325986+05:00","sshd: authentication failed.",94,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:59.196"
"Feb 13, 2025 @ 21:21:58.845","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:21:58.100799+05:00 akhtar-VirtualBox sshd[34154]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59502 ssh2]","1739463718.1424801",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:58.100799+05:00","sshd: authentication failed.",93,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:58.845"
"Feb 13, 2025 @ 21:21:55.191","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",45084,sshd,sshd,"2025-02-13T21:21:53.927429+05:00 wazuh-VirtualBox sshd[32279]: Failed password for wazuh from 10.10.90.105 port 45084 ssh2","1739463715.1424291",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:53.927429+05:00","sshd: authentication failed.",92,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:55.191"
"Feb 13, 2025 @ 21:21:54.841","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59502,sshd,sshd,"2025-02-13T21:21:53.950970+05:00 akhtar-VirtualBox sshd[34154]: Failed password for akhtar from 10.10.90.75 port 59502 ssh2","1739463714.1423212",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:53.950970+05:00","sshd: authentication failed.",91,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:54.841"
"Feb 13, 2025 @ 21:21:53.190","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:21:51.240417+05:00 wazuh-VirtualBox sshd[32275]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 45070 ssh2]","1739463713.1421214",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:51.240417+05:00","sshd: authentication failed.",90,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:53.190"
"Feb 13, 2025 @ 21:21:52.837","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:21:51.446439+05:00 akhtar-VirtualBox sshd[33964]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59500 ssh2]","1739463712.1415397",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:51.446439+05:00","sshd: authentication failed.",89,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:52.837"
"Feb 13, 2025 @ 21:21:45.175","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:21:44.121038+05:00 wazuh-VirtualBox sshd[32269]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 38906 ssh2]","1739463705.1412320",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:44.121038+05:00","sshd: authentication failed.",88,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:45.175"
"Feb 13, 2025 @ 21:21:44.828","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59500,sshd,sshd,"2025-02-13T21:21:44.767500+05:00 akhtar-VirtualBox sshd[33964]: Failed password for akhtar from 10.10.90.75 port 59500 ssh2","1739463704.1412320",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:44.767500+05:00","sshd: authentication failed.",87,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:44.828"
"Feb 13, 2025 @ 21:21:42.825","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:21:42.247781+05:00 akhtar-VirtualBox sshd[33784]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59498 ssh2]","1739463702.1409765",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:42.247781+05:00","sshd: authentication failed.",86,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:42.825"
"Feb 13, 2025 @ 21:21:41.169","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",38906,sshd,sshd,"2025-02-13T21:21:39.701723+05:00 wazuh-VirtualBox sshd[32269]: Failed password for wazuh from 10.10.90.105 port 38906 ssh2","1739463701.1409255",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:39.701723+05:00","sshd: authentication failed.",85,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:41.169"
"Feb 13, 2025 @ 21:21:37.435","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:21:37.343030+05:00 wazuh-VirtualBox sshd[32263]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 55382 ssh2]","1739463697.1408118",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:37.343030+05:00","sshd: authentication failed.",84,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:37.435"
"Feb 13, 2025 @ 21:21:36.818","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59498,sshd,sshd,"2025-02-13T21:21:36.614348+05:00 akhtar-VirtualBox sshd[33784]: Failed password for akhtar from 10.10.90.75 port 59498 ssh2","1739463696.1405654",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:36.614348+05:00","sshd: authentication failed.",83,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:36.818"
"Feb 13, 2025 @ 21:21:34.816","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:21:33.728553+05:00 akhtar-VirtualBox sshd[33597]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59497 ssh2]","1739463694.1403623",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:33.728553+05:00","sshd: authentication failed.",82,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:34.816"
"Feb 13, 2025 @ 21:21:31.153","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:21:29.763595+05:00 wazuh-VirtualBox sshd[32257]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 55986 ssh2]","1739463691.1397404",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:29.763595+05:00","sshd: authentication failed.",81,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:31.153"
"Feb 13, 2025 @ 21:21:28.807","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59497,sshd,sshd,"2025-02-13T21:21:27.397642+05:00 akhtar-VirtualBox sshd[33597]: Failed password for akhtar from 10.10.90.75 port 59497 ssh2","1739463688.1396387",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:27.397642+05:00","sshd: authentication failed.",80,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:28.807"
"Feb 13, 2025 @ 21:21:27.149","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",55986,sshd,sshd,"2025-02-13T21:21:25.499369+05:00 wazuh-VirtualBox sshd[32257]: Failed password for wazuh from 10.10.90.105 port 55986 ssh2","1739463687.1396387",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:25.499369+05:00","sshd: authentication failed.",79,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:27.149"
"Feb 13, 2025 @ 21:21:25.031","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:21:24.520338+05:00 akhtar-VirtualBox sshd[33460]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59495 ssh2]","1739463685.1393267",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:24.520338+05:00","sshd: authentication failed.",78,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:25.031"
"Feb 13, 2025 @ 21:21:23.143","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:21:22.336607+05:00 wazuh-VirtualBox sshd[32253]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 55976 ssh2]","1739463683.1390755",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:22.336607+05:00","sshd: authentication failed.",77,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:23.143"
"Feb 13, 2025 @ 21:21:20.797","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59495,sshd,sshd,"2025-02-13T21:21:19.834713+05:00 akhtar-VirtualBox sshd[33460]: Failed password for akhtar from 10.10.90.75 port 59495 ssh2","1739463680.1390755",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:19.834713+05:00","sshd: authentication failed.",76,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:20.797"
"Feb 13, 2025 @ 21:21:19.132","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",55976,sshd,sshd,"2025-02-13T21:21:18.249628+05:00 wazuh-VirtualBox sshd[32253]: Failed password for wazuh from 10.10.90.105 port 55976 ssh2","1739463679.1390245",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:18.249628+05:00","sshd: authentication failed.",75,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:19.132"
"Feb 13, 2025 @ 21:21:18.796","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:21:16.008517+05:00 akhtar-VirtualBox sshd[33263]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59494 ssh2]","1739463678.1385870",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:16.008517+05:00","sshd: authentication failed.",74,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:18.796"
"Feb 13, 2025 @ 21:21:17.123","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox","-","-","-",sshd,"-","2025-02-13T21:21:15.865861+05:00 wazuh-VirtualBox sshd[32249]: message repeated 2 times: [ Failed password for wazuh from 10.10.90.105 port 40976 ssh2]","1739463677.1385298",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:15.865861+05:00","sshd: authentication failed.",73,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:17.123"
"Feb 13, 2025 @ 21:21:12.791","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,akhtar,"10.10.90.75",59494,sshd,sshd,"2025-02-13T21:21:11.326403+05:00 akhtar-VirtualBox sshd[33263]: Failed password for akhtar from 10.10.90.75 port 59494 ssh2","1739463672.1382283",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:11.326403+05:00","sshd: authentication failed.",72,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:12.791"
"Feb 13, 2025 @ 21:21:11.105","wazuh-archives-4.x-2025.02.13",000,"-","wazuh-VirtualBox",wazuh,"10.10.90.105",40976,sshd,sshd,"2025-02-13T21:21:10.425713+05:00 wazuh-VirtualBox sshd[32249]: Failed password for wazuh from 10.10.90.105 port 40976 ssh2","1739463671.1381759",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:10.425713+05:00","sshd: authentication failed.",71,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:11.105"
"Feb 13, 2025 @ 21:21:10.788","wazuh-archives-4.x-2025.02.13",093,"10.10.90.105",akhtar,"-","-","-",sshd,"-","2025-02-13T21:21:08.671172+05:00 akhtar-VirtualBox sshd[33006]: message repeated 2 times: [ Failed password for akhtar from 10.10.90.75 port 59493 ssh2]","1739463670.1378425",log,"/var/log/auth.log","wazuh-VirtualBox",sshd,"2025-02-13T21:21:08.671172+05:00","sshd: authentication failed.",70,"IV_35.7.d, IV_32.2","7.1","syslog, sshd, authentication_failed","164.312.b",5760,5,false,"T1110.001, T1021.004","Credential Access, Lateral Movement","Password Guessing, SSH","AU.14, AC.7","10.2.4, 10.2.5","CC6.1, CC6.8, CC7.2, CC7.3","Feb 13, 2025 @ 21:21:10.788"
